name,sigma_N_m,theta0_deg,P_cont_Pa,P_disp_Pa,P_cont_cmH2O,P_disp_cmH2O,U_oil_m_s,U_water_m_s,end_time_s,regime,n_droplets,L_um,L_over_w,speed_mm_s,f_Hz,slug_w_um,slug_w_over_w,period_ms,Ca_measured,entry_pressure_Pa,max_detection_um,detach_um
s5_t160,0.005,160.0,163.33,81.67,1.66,0.83,,,3.6,plugs,3,1239.999895915389,1.5499998698942363,4.689749887937155,0.9523809523809523,680.0000192015432,0.850000024001929,1050.0,0.04502159892419669,12.5,1920.0,2737.7
s8_t160,0.008,160.0,261.33,130.67,2.66,1.33,,,2.25,plugs,3,1239.999895915389,1.5499998698942363,7.58282423032601,1.5238095238095237,680.0000192015432,0.850000024001929,656.25,0.04549694538195606,20.0,1920.0,2633.3
s12_t160,0.012,160.0,392.0,196.0,4.0,2.0,,,1.5,plugs,3,1239.999895915389,1.5499998698942363,11.356175669368739,2.2857142857142856,680.0000192015432,0.850000024001929,437.5,0.04542470267747496,30.0,1960.0,2737.9
s20_t160,0.02,160.0,653.33,326.67,6.66,3.33,,,0.9,plugs,3,1239.999895915389,1.5499998698942363,19.01081594777868,3.8095238095238093,680.0000192015432,0.850000024001929,262.5,0.04562595827466884,50.0,1960.0,2695.0
s30_t160,0.03,160.0,980.0,490.0,9.99,4.99,,,0.6,plugs,3,1239.999895915389,1.5499998698942363,28.642385402623926,5.633802816901409,680.0000192015432,0.850000024001929,177.5,0.045827816644198285,75.0,1920.0,2685.5
s40_t160,0.04,160.0,1306.67,653.33,13.32,6.66,,,0.45,plugs,3,1239.999895915389,1.5499998698942363,38.13085442302334,7.511737089201878,680.0000192015432,0.850000024001929,133.125,0.045757025307628006,100.0,1960.0,2744.8
