time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,core_bias_strict,asym_strict
0.1975,19769,0,5300.000077113509,6580.000044777989,5919.509871704299,1279.9999676644802,680.0000192015432,506.4823035324497,780,168.82456656732197,0.3333276708581104,168.8245304993604,0.33332759964543174,168.83320646576726,0.33334472949645777,0.1970695486875923,0.09700503099368972,-9.20962169864703e-06,-1.8267746303590737e-05
0.2,20019,0,5379.999987781048,6659.999955445528,5997.824380121754,1279.9999676644802,680.0000192015432,503.93993143463695,780,167.97710581624276,0.33332763557362605,167.97707009161155,0.33332756468297225,167.9857555267826,0.33334479974340164,0.20020449909342428,0.09654717302855213,-9.219029747709051e-06,-1.828747917065332e-05
0.3125,31269,0,3060.000017285347,4780.000075697899,4050.0936491534585,1720.0000584125519,640.000005660113,552.3233352271658,1000,174.94644581696687,0.31674643213293335,149.0870573550042,0.26992713841012345,228.2898320551947,0.4133264294569431,0.11021177986040237,0.14584450816333472,-0.09862625927157065,-0.11005828984849764
0.315,31519,0,3380.000009201467,4900.000058114529,4186.453495835767,1520.0000489130616,680.000004649628,552.6887560793049,900,174.94371876724637,0.31653207495710994,149.1016028360103,0.26977498853733844,228.64343447604818,0.4136929365055516,0.11155022153513748,0.15013441699186408,-0.09854993101666881,-0.11010620980200858
0.3175,31769,0,3580.0000187009573,4979.999968782067,4302.561420525342,1399.99995008111,680.000004649628,550.8069410307622,820,174.4288807032383,0.31667879924827697,148.3528787683151,0.26933734438911083,228.02518155920896,0.4139838563626123,0.11593529720376877,0.14777309818130088,-0.09951046300107752,-0.10957899271589311
0.32,32019,0,3739.9999564513564,5060.00011228025,4401.436417003813,1320.0001558288932,680.000004649628,550.2972713952648,800,174.08447456567933,0.3163462434118427,148.27104605081556,0.2694380905703531,227.94175077877003,0.41421566601780424,0.1197125827340338,0.148316730356346,-0.10035914666654777,-0.11060717212507121
0.3225,32269,0,3859.999938867986,5140.000022947788,4492.451734761685,1280.000084079802,640.0000202120282,547.0382604134079,780,172.77449610532742,0.31583621952650665,147.25526358869186,0.2691864065913928,227.00850071938862,0.4149773738821005,0.1227842697158225,0.1510588445574825,-0.10003962746421874,-0.11009522139947103
0.325,32519,0,3939.9999659508467,5219.999933615327,4577.731382791747,1279.9999676644802,640.0000202120282,547.1041838320435,780,173.01922028975628,0.3162454709775565,147.14062149893974,0.2689444274915483,226.94434204334746,0.4148101015308951,0.12463677641083887,0.1517974907988392,-0.10067367890117562,-0.10899784662784162
0.3275,32769,0,4020.000109449029,5300.000077113509,4661.094403849915,1279.9999676644802,640.0000202120282,543.5749036733641,760,171.57542378556695,0.31564265131833086,146.0666188719117,0.2687147951180682,225.93286101588552,0.415642553563601,0.12625619509404162,0.15156584725667444,-0.10105993835133475,-0.10948668007024787
0.33,33019,0,4140.000091865659,5379.999987781048,4742.235746372883,1239.999895915389,640.0000202120282,539.8987928654113,760,170.14615364545438,0.3151445342976888,144.96997353012188,0.26851323886227085,224.78266568983508,0.41634222684004046,0.12866572147086427,0.15677780293062377,-0.10197688154172624,-0.11151442931136657
0.3325,33269,0,4220.000002533197,5459.9998984485865,4821.738352115831,1239.999895915389,680.0000192015432,542.8538884592929,760,171.11163430616057,0.3152075317942422,145.99167822361915,0.26893365107500133,225.75057592951316,0.4158588171307565,0.13186106807489367,0.15111802422430473,-0.10224290832164595,-0.11179894156673542
0.335,33519,0,4299.999913200736,5540.000041946769,4900.882707418378,1240.0001287460327,680.0000192015432,542.9020024586479,760,171.15062967995047,0.31525142457544497,146.00371491468135,0.2689319881921089,225.747657864016,0.4158165872324461,0.13377827323289448,0.14966971639944351,-0.10259831458949059,-0.11184912550035447
0.3375,33769,0,4380.000056698918,5619.999952614307,4980.904244326957,1239.999895915389,680.0000192015432,544.0431830654834,760,171.55674329076228,0.31533662883909896,146.38906399762325,0.2690761846748537,226.09737577709788,0.41558718648604737,0.13577917923827637,0.1464191598952346,-0.10260095345616388,-0.11147831879828723
0.34,34019,0,4459.999967366457,5699.999863281846,5060.883505764556,1239.999895915389,680.0000192015432,541.7491825819257,740,170.664204575123,0.3150243877835744,145.7177817119432,0.26897646807230224,225.3671962948595,0.41599914414412337,0.13914171237491976,0.14031431412648382,-0.1024826068014465,-0.11117317864379284
0.3425,34269,0,4539.999878033996,5780.000006780028,5140.521156197218,1240.0001287460327,680.0000192015432,541.3514035365154,760,170.57885595829515,0.31509820579377,145.62166885542146,0.26899656656306964,225.15087872279875,0.41590522764316024,0.14097909659886074,0.14631746233168913,-0.10270303287581889,-0.11119124679411763
0.345,34519,0,4620.000021532178,5860.000150278211,5219.627118939016,1240.0001287460327,680.0000192015432,539.5258014878377,760,169.94991592214467,0.3149986811631209,145.09244134457762,0.26892586220058345,224.48344422111543,0.4160754566362955,0.14410024420203874,0.14636432473253175,-0.10252438676340975,-0.11072697798309244
0.3475,34769,0,4699.999932199717,5940.000060945749,5298.433869968955,1240.0001287460327,680.0000192015432,538.1141758737351,760,169.45365482541678,0.31490278907868413,144.69401842783512,0.2688909248541829,223.96650262048323,0.41620628606713284,0.1464112991220915,0.1455381780702635,-0.10250482058238869,-0.11031163584990189
0.35,35019,0,4780.000075697899,6019.999971613288,5377.255422034984,1239.999895915389,680.0000192015432,535.7554510220878,740,168.64870411099187,0.3147867255279479,144.00084368701644,0.26878092124363595,223.10590322407938,0.41643235322841604,0.14928982872838642,0.13864106885455726,-0.10211509893249227,-0.10952902728652253
0.3525,35269,0,4859.9999863654375,6100.00011511147,5456.175515324061,1240.0001287460327,680.0000192015432,534.5820374574786,760,168.2350317157383,0.3147038619476996,143.70844611437863,0.2688239335497864,222.63855962736164,0.4164722045025141,0.15210254862134193,0.14508321819641057,-0.10174363546334958,-0.10860062307119639
0.355,35519,0,4940.00012986362,6180.000025779009,5536.379834965205,1239.999895915389,680.0000192015432,532.9128121733255,760,167.6955692129857,0.31467730814931894,143.23409012833784,0.26877584260772497,221.98315283200193,0.416546849242956,0.15486571273884894,0.14467438175027694,-0.10164102578057993,-0.1079479436519672
0.3575,35769,0,5020.000040531158,6259.9999364465475,5616.496044688084,1239.999895915389,680.0000192015432,531.1948052265357,760,167.14099281843974,0.31465103042029957,142.74940048299675,0.2687326741121258,221.30441192509915,0.41661629546757467,0.15766757563016895,0.1442209739529158,-0.10117586188172606,-0.1067253728088246
0.36,36019,0,5099.999951198697,6340.00007994473,5696.671561121164,1240.0001287460327,680.0000192015432,528.912031725063,760,166.3220588761405,0.31446072106485445,142.12773089101225,0.2687171445645853,220.46224195791024,0.41682213437056026,0.1604921811257174,0.14442332891167017,-0.10063880962508048,-0.10562604309188367
0.3625,36269,0,5180.000094696879,6419.999990612268,5776.6137347486565,1239.999895915389,680.0000192015432,527.1003242617306,760,165.75030658941674,0.3144568480802409,141.6239515816702,0.268685001816366,219.7260660906437,0.41685815010339317,0.16338522978020023,0.1437106265714196,-0.10011271881997058,-0.10438338250757828
0.365,36519,0,5260.000005364418,6499.999901279807,5855.336896587117,1239.999895915389,680.0000192015432,526.8878196238301,760,165.7461169162213,0.3145757232242629,141.60637281617906,0.26876000458176946,219.53532989142968,0.41666427219396773,0.1661969241720813,0.14046387644166036,-0.09974009811230045,-0.10368408531035284
0.3675,36769,0,5339.999916031957,6580.000044777989,5934.297544906151,1240.0001287460327,680.0000192015432,524.4264373799344,760,164.96304453234615,0.31455897867489535,140.9372354773822,0.26874548159988454,218.52615737020616,0.4166955397252202,0.16921402832741997,0.14083223807958184,-0.09923264232133294,-0.1027305485754818
0.37,37019,0,5420.000059530139,6659.999955445528,6012.284416122557,1239.999895915389,680.0000192015432,521.5810477279864,760,164.04403676426102,0.3145130320183966,140.13828034706785,0.2686797784496043,217.39873061665753,0.41680718953199913,0.17205727337103066,0.14174854071829726,-0.0987245567988958,-0.10160749666450425
0.4825,48269,0,3099.9999726191163,4820.00014744699,4069.231877935453,1720.0001748278737,640.000005660113,547.2205259266617,1000,157.5544915242456,0.28791772979904817,168.50408514439926,0.3079272014861923,221.16194925801685,0.4041550687147596,0.11578653454623627,0.16385724882991562,-0.04012875229262225,-0.1410609490534584
0.485,48519,0,3380.000009201467,4900.000058114529,4203.539150114503,1520.0000489130616,680.000004649628,549.4162203921571,900,158.52589388274072,0.2885351542216748,168.89014056545997,0.3073992617926554,222.00018594395638,0.4040655839856698,0.1170132684796205,0.1596116654257962,-0.0427426201217293,-0.1406869025028964
0.4875,48769,0,3619.9999740347266,5020.000040531158,4317.224341704379,1400.0000664964318,680.000004649628,547.6957713746141,840,157.5962608801687,0.28774416221003773,168.16995934370374,0.30704995023355497,221.92955115074164,0.40520588755640735,0.12143622029822669,0.166384890594146,-0.044662591850355815,-0.13831335039487608
0.49,49019,0,3739.9999564513564,5099.999951198697,4414.605843006893,1359.9999947473407,680.000004649628,547.4589017039978,820,157.9395297357926,0.2884956829529972,168.17505908609724,0.307192117184765,221.34431288210791,0.40431219986223776,0.12451257757510917,0.16751972298948745,-0.04412260540561619,-0.13309144643108511
0.4925,49269,0,3859.999938867986,5180.000094696879,4504.825708091082,1320.0001558288932,640.0000202120282,543.7662888842333,800,156.54274286905297,0.2878860754502944,166.84042878380976,0.30682378108829345,220.3831172313706,0.4052901434614121,0.12948579695272944,0.1720526592611524,-0.0449851969926649,-0.1344150718069615
0.495,49519,0,3939.9999659508467,5260.000005364418,4589.666783018675,1320.0000394135714,640.0000202120282,543.0178830403362,800,156.64007405857677,0.28846209112222054,166.45363320763911,0.30653434887939907,219.92417577412027,0.40500355999838034,0.12996077236970488,0.1754030912672496,-0.045015018438860244,-0.13398139280716131
0.4975,49769,0,4059.9999483674765,5339.999916031957,4672.887108041824,1279.9999676644802,640.0000202120282,540.7734357377807,780,155.98803510321196,0.2884535829508646,166.12137645973573,0.30719219081665,218.664024174833,0.40435422623248546,0.1327751954672609,0.17492893974745555,-0.04469325228254556,-0.13378151550695055
0.5,50019,0,4140.000091865659,5420.000059530139,4753.805966500913,1279.9999676644802,640.0000202120282,538.3600148715343,780,155.91641488190263,0.2896136610723366,165.26166102252262,0.30697239107172186,217.18193896710906,0.4034139478559416,0.1340624835368114,0.17980914476972962,-0.04344445573051309,-0.13129127643640603
0.5025,50269,0,4220.000002533197,5499.999970197678,4833.116645160172,1279.9999676644802,680.0000192015432,541.5094033887576,780,156.50396523002343,0.2890143075090183,166.0378825446127,0.3066204972721622,218.96755561412147,0.40436519521881953,0.13756005553982506,0.17579770197718186,-0.04140258506557315,-0.1284842677939272
0.505,50519,0,4299.999913200736,5579.999880865216,4912.465993050784,1279.9999676644802,680.0000192015432,540.1792795953353,780,156.1016885911024,0.2889812595330256,165.62957292344194,0.30661963385104307,218.44801808079094,0.4043991066159313,0.13986583294481478,0.17830055522722085,-0.040666568039078865,-0.12564443740008513
0.5075,50769,0,4380.000056698918,5660.000024363399,4992.750139970842,1279.9999676644802,680.0000192015432,539.4287623125585,780,155.85566294028004,0.2889272390150627,165.4266049273792,0.3066699747677282,218.14649444489936,0.40440278621720915,0.1421746682258829,0.17961471297941495,-0.03986636689569251,-0.12298306477639365
0.51,51019,0,4459.999967366457,5739.999935030937,5072.651953429951,1279.9999676644802,680.0000192015432,539.4599992209326,760,156.06489826534053,0.2892983696487663,165.47741694890823,0.30674640786691204,217.91768400668383,0.4039552224843217,0.14422419291291047,0.17075693001381034,-0.03883615956206682,-0.12051468990300068
0.5125,51269,0,4539.999878033996,5820.0000785291195,5151.994759429039,1280.0002004951239,680.0000192015432,537.9640986709242,780,155.81988652871598,0.28964737036110644,165.08616234482696,0.30687208078138156,217.05804979738122,0.403480548857512,0.1458949215300296,0.18050316085531753,-0.038140289204156186,-0.11803196793448284
0.515,51519,0,4620.000021532178,5860.000150278211,5230.86780170058,1240.0001287460327,680.0000192015432,536.9443359165206,760,155.7046893666063,0.2899829255128113,165.01339941633813,0.3073193781524366,216.22624713357612,0.4026976963347521,0.1476462290340693,0.17222532495622989,-0.037547240010377625,-0.11563122256058916
0.5175,51769,0,4699.999932199717,5940.000060945749,5309.891352320981,1240.0001287460327,680.0000192015432,536.785803531038,760,155.76058098633663,0.290172690786019,165.06190287204615,0.3075004998013177,215.96331967265527,0.4023268094126633,0.1499014747942131,0.1712040181587043,-0.03695973964262245,-0.11327568544188077
0.52,52019,0,4780.000075697899,6019.999971613288,5388.959753088814,1239.999895915389,680.0000192015432,535.0335897029322,740,155.42604206539252,0.2904977277252631,164.59455561995722,0.3076340603425392,215.01299201758243,0.4018682119321977,0.1519450983939087,0.1656762029878449,-0.036665696799417724,-0.11079961559202939
0.5225,52269,0,4859.9999863654375,6100.00011511147,5467.910241846,1240.0001287460327,680.0000192015432,533.0671409942156,760,154.85950858441322,0.2905065735163999,163.99750146609676,0.30764886607009284,214.21013094370568,0.40184456041350725,0.154336954653567,0.17438407821111315,-0.03640721572130473,-0.10816152727906103
0.525,52519,0,4940.00012986362,6180.000025779009,5548.189690255772,1239.999895915389,680.0000192015432,531.7401533155296,760,154.65617325621892,0.29084915309084697,163.6147933311192,0.30769689351263213,213.46918672819146,0.4014539533965208,0.15642594968131773,0.1748944340418248,-0.036359808972247054,-0.10714991960103126
0.5275,52769,0,5020.000040531158,6259.9999364465475,5628.461392851721,1239.999895915389,680.0000192015432,530.0544179008001,760,154.0584110557455,0.29064640507265344,163.00998115124676,0.3075344259874731,212.98602569380796,0.40181916893987357,0.15910578232110043,0.1754870105899054,-0.03665525735116465,-0.10463531832582113
0.53,53019,0,5099.999951198697,6340.00007994473,5708.771330318937,1240.0001287460327,680.0000192015432,528.0212932198214,760,153.7119824501747,0.29110943900170067,162.39231179709023,0.3075487937367791,211.91699897255654,0.4013417672615203,0.161563680094043,0.17612680355763044,-0.037156400160234415,-0.10236174537963727
0.5325,53269,0,5180.000094696879,6419.999990612268,5788.919725241019,1239.999895915389,680.0000192015432,526.4466571042534,760,153.4498544058545,0.2914822467482521,161.8720278611794,0.3074803983969899,211.1247748372196,0.401037354854758,0.16412379932884366,0.17584471887129532,-0.0377736923919485,-0.10103785001628118
0.535,53519,0,5260.000005364418,6499.999901279807,5867.323190013868,1239.999895915389,680.0000192015432,524.2801693921124,760,153.05611098227726,0.2919357242898227,161.12381862186118,0.30732388525905824,210.10023978797398,0.4007403904511191,0.16682359538936942,0.17676350427302584,-0.038431352184574996,-0.09962772024735028
0.5375,53769,0,5339.999916031957,6580.000044777989,5946.062693714239,1240.0001287460327,680.0000192015432,523.9345668030865,760,153.15792332621413,0.2923226162777238,160.9450907005231,0.3071854786802263,209.83155277634918,0.40049190504204973,0.16916497357722368,0.17476256253957692,-0.03913426853072438,-0.09828567424860768
0.54,54019,0,5420.000059530139,6659.999955445528,6024.139524080133,1239.999895915389,680.0000192015432,522.2326835323261,760,152.8126882301524,0.292614179557939,160.4370472055524,0.30721372343142783,208.98294809662127,0.40017209701063317,0.17197318731287153,0.17476418918362155,-0.03983280980756582,-0.09724182689282762
0.6525,65269,0,3140.0000443682075,4820.00014744699,4087.166721083716,1680.0001030787826,640.000005660113,548.7476166154274,980,157.07381753495042,0.2862405462528518,182.63950580029402,0.3328297021621348,209.03429328018296,0.38092975158501347,0.11603519631541753,0.15999757346707655,-0.002771165324143454,-0.12244225467323494
0.655,65519,0,3419.9999645352364,4940.00012986362,4219.065058005079,1520.0001653283834,680.000004649628,548.9845885826661,900,157.63141035370975,0.2871326693535653,182.33505183784956,0.3321314580225116,209.01812639110676,0.38073587262392306,0.11726485978699773,0.16611216828591732,-0.006100874767959785,-0.11887162522924816
0.6575,65769,0,3619.9999740347266,5020.000040531158,4330.276667575797,1400.0000664964318,680.000004649628,548.5264510902975,840,157.45848495717658,0.2870572324164109,181.9921170217221,0.3317836663299995,209.07584911139878,0.3811591012535894,0.12263306844891554,0.16474726578537172,-0.007452700031650272,-0.11626399633123113
0.66,66019,0,3780.0000282004476,5099.999951198697,4426.324226190529,1319.9999229982495,680.000004649628,546.700042284042,800,156.78503826733143,0.2867843902340008,181.50797772995162,0.3320065185501629,208.4070262867589,0.3812090912158363,0.12603257505280244,0.1644859225152133,-0.008769609896447594,-0.11410734510652443
0.6625,66269,0,3859.999938867986,5180.000094696879,4515.69589349809,1320.0001558288932,640.0000202120282,542.7117553988326,800,155.59416412889706,0.28669761172678626,179.7080413760194,0.33112981170631556,207.40954989391602,0.3821725765668981,0.12999007107802238,0.17333330031743693,-0.00944440462405538,-0.11396977624879201
0.665,66519,0,3980.000037699938,5260.000005364418,4600.334479231042,1279.9999676644802,640.0000202120282,540.3233877658519,760,155.2618287912746,0.2873498210641162,178.76745457015866,0.3308527052832798,206.2941044044186,0.3817974736526041,0.13250190678502638,0.16630648319740882,-0.009881323292321775,-0.1146117361613676
0.6675,66769,0,4059.9999483674765,5339.999916031957,4683.20000866635,1279.9999676644802,640.0000202120282,541.2774406680048,780,156.22341136433377,0.2886198456221163,179.32876045081102,0.33130654813453275,205.72526885286,0.38007360624335096,0.13280636039261604,0.17443170856067453,-0.00899492551057357,-0.1114121588827307
0.67,67019,0,4140.000091865659,5420.000059530139,4763.817636852213,1279.9999676644802,680.0000192015432,540.0616844079393,780,156.22395407522944,0.2892705751686405,178.870007214485,0.3312029206637335,204.96772311822485,0.3795265041676259,0.13417352835799606,0.17767145381113184,-0.008099513667787162,-0.10880011149213459
0.6725,67269,0,4220.000002533197,5499.999970197678,4843.056617245374,1279.9999676644802,680.0000192015432,539.9017957228746,780,155.53022741005896,0.2880713282344607,178.58909415407422,0.3307807004326801,205.7824741587415,0.3811479713328594,0.1387941453603126,0.17903084112078374,-0.0073057993991745285,-0.10796382021279821
0.675,67519,0,4299.999913200736,5579.999880865216,4922.50153675684,1279.9999676644802,680.0000192015432,541.0242944905128,780,156.26311325261693,0.2888282741531436,179.07442472892174,0.3309914666541133,205.68675650897413,0.38018025919274306,0.13996234377579048,0.17825261423973798,-0.006560255694244954,-0.10535690642472723
0.6775,67769,0,4380.000056698918,5660.000024363399,5002.711449770051,1279.9999676644802,680.0000192015432,540.6751090451428,780,156.3449109199931,0.28916609680091515,178.90660146958413,0.3308948358757285,205.4235966555655,0.37993906732335625,0.1415190187758754,0.17939730203312915,-0.005864726298301759,-0.10229722539137465
0.68,68019,0,4459.999967366457,5739.999935030937,5082.48424167666,1279.9999676644802,680.0000192015432,538.0656376283691,760,155.5353511452128,0.2890638990268281,178.03107343967062,0.33087240847488014,204.4992130434858,0.3800636924982918,0.14398738179388504,0.1745957031545603,-0.004836017183934838,-0.09999986321963411
0.6825,68269,0,4539.999878033996,5820.0000785291195,5161.75937251905,1280.0002004951239,680.0000192015432,537.9909619890111,780,155.77470180245913,0.28954891960739104,177.98952082421656,0.3308410984566914,204.22673936233528,0.37960998193591733,0.1460645702788534,0.18331964075179016,-0.004035919868232152,-0.09697999521937017
0.685,68519,0,4620.000021532178,5899.999989196658,5240.7482257842,1279.9999676644802,680.0000192015432,536.9584147616482,780,155.78513666720883,0.29012514262647454,177.65869725922653,0.33086118473082854,203.51458083521277,0.3790136726426969,0.1480185943939438,0.1843908213529366,-0.0034788184734439453,-0.0936336005329308
0.6875,68769,0,4699.999932199717,5980.00013269484,5319.870734423758,1280.0002004951239,680.0000192015432,534.6414667343115,780,155.1178099085826,0.29013426671909814,176.87706198701417,0.3308330404437423,202.64659483871466,0.3790326928371594,0.15108830079625574,0.1876287905099403,-0.003042346380283778,-0.09080834358095513
0.69,69019,0,4780.000075697899,6060.000043362379,5398.994670231491,1279.9999676644802,680.0000192015432,533.4044183403395,760,155.00630293191966,0.29059808580928864,176.42103852822214,0.33074536404694055,201.9770768801976,0.37865655014377075,0.15323801967935935,0.18296437164791132,-0.002785902289049791,-0.08752866094459372
0.6925,69269,0,4859.9999863654375,6139.999954029918,5478.09586388827,1279.9999676644802,680.0000192015432,531.4943251721658,780,154.62770882797457,0.29093012193100337,175.77055715196386,0.3307101295861003,201.09605919222736,0.37835974848289633,0.15556262416756228,0.19196800032975272,-0.002765477866704502,-0.08477227661106118
0.695,69519,0,4940.00012986362,6220.0000975281,5558.597892944578,1279.9999676644802,680.0000192015432,530.8400950950492,780,154.85473528607713,0.2917163505864223,175.5429740227189,0.3306889883502247,200.44238578625314,0.377594661063353,0.15755262043571813,0.1921376053816366,-0.0027634312058230637,-0.08280895279781031
0.6975,69769,0,5020.000040531158,6300.000008195639,5638.828120476542,1279.9999676644802,680.0000192015432,527.9459664424259,780,154.04133164632046,0.291774805448995,174.51274161676474,0.3305503833900318,199.39189317934077,0.37767481116097334,0.1604886064821413,0.19530371564381957,-0.0031192599915960684,-0.08011148884745734
