time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,dye_dry_frac,core_bias_strict,asym_strict
1.47971,148490,0,4459.999967366457,5660.000024363399,5005.750650229344,1200.0000569969416,760.000002628658,192.8356051134575,7400,64.4199931911321,0.33406690197709965,68.56137715189955,0.3555431431428886,59.854234770425855,0.31038995488001186,2.415509622886321e-10,0.07166671396299246,0.001965496953131997,0.048124193608832966,0.0063213184168888215
1.48471,148990,0,4620.000021532178,5699.999863281846,5161.814196810414,1079.9998417496681,760.000002628658,193.21061779360647,6600,64.76472655829524,0.3352027300460211,68.79579635690595,0.3560663339444199,59.650094878405284,0.308730936009559,3.525924485955062e-10,0.06784250097529297,0.0014658338660873428,0.05526641713100722,0.017336941140009887
1.48971,149490,0,4780.000075697899,5860.000150278211,5319.37551909401,1080.0000745803118,760.000002628658,193.13049814305168,6600,64.7303861399461,0.33516397856541713,69.00155179415863,0.35727941706570454,59.39856020894694,0.30755660436887833,6.175922714623009e-10,0.06827134606927515,0.0016849822999589216,0.06016505607810563,0.030737719862690027
1.49471,149990,0,4940.00012986362,6019.999971613288,5475.596375354457,1079.9998417496681,760.000002628658,192.77735858343186,6800,64.81411732105958,0.3362122906825117,68.74223243009324,0.3565887246055526,59.22100883227905,0.3071989847119358,4.763180184365876e-10,0.07005607221112245,0.001693080890662802,0.0634840705010663,0.04425685198881735
1.49971,150490,0,5060.00011228025,6139.999954029918,5632.305722408723,1079.9998417496681,760.000002628658,192.96904987666878,6800,64.8783105504379,0.3362109653952445,68.87526381209213,0.35692388938076847,59.215475514138745,0.30686514522398695,1.7901460010106948e-10,0.06904908669027293,0.00152687209046598,0.06681102975626663,0.05357801894753378
1.50471,150990,0,5260.000005364418,6300.000008195639,5791.4451291204105,1040.0000028312206,760.000002628658,192.7959908809073,6600,64.80573215939216,0.336136305860341,68.94229468636289,0.3575919518417241,59.04796403515222,0.30627174229793475,1.611534080721806e-10,0.06934077969275078,0.0014439497831441937,0.06589217967525518,0.06049112909169274
1.50971,151490,0,5420.000059530139,6460.00006236136,5950.315620528402,1040.0000028312206,760.000002628658,192.96632859993775,6600,64.9924594042949,0.3368072547985238,69.0360071464627,0.3577619351902048,58.937862049180126,0.30543081001127126,1.126952951765795e-10,0.06783792671782715,0.0014029609692595803,0.06758092173149077,0.06218931227096813
1.51471,151990,0,5579.999880865216,6619.999883696437,6109.241023599069,1040.0000028312206,760.000002628658,192.12718887522433,6600,64.78167867557872,0.337181213418215,68.62139848831076,0.35716651500520546,58.72411171133489,0.3056522715765797,7.346940422554323e-10,0.07116708132747442,0.0013437932588240644,0.06524692420890221,0.06728777707124312
1.57471,157990,0,2979.9999902024865,4859.9999863654375,4201.097674746385,1879.999996162951,680.000004649628,217.0285166917191,10800,74.5160106150003,0.3433466336631122,69.20107262874181,0.31885705014073956,73.31143344797698,0.33779631619614825,2.882194392354512e-10,0.07130890257866382,0.0018286951326945986,-0.025862996348855638,-0.035152900056217184
1.57971,158490,0,3780.0000282004476,5020.000040531158,4388.4896114227295,1240.000012330711,720.000003639143,216.07583154980497,7600,74.59840881849692,0.34524179906396496,68.9291449099819,0.31900441810445557,72.54827782132617,0.3357537828315795,3.3110664500808176e-11,0.067497624218627,0.0015347726429303845,-0.023784685821915064,-0.026213460843024672
1.58471,158990,0,3980.000037699938,5180.000094696879,4558.488934171991,1200.0000569969416,720.000003639143,216.19119449813215,7200,74.34101964301834,0.3438670100121059,69.26778158199419,0.32040056831543456,72.58239327311964,0.3357324216724596,2.0675335768248287e-11,0.06628268337424857,0.0014824974760845103,-0.01932987285959381,-0.026521670630579086
1.58971,159490,0,4140.000091865659,5300.000077113509,4722.706265099805,1159.9999852478504,760.000002628658,216.1043467509303,7200,74.18696441579831,0.3432923285957873,69.283306973969,0.3206011726076988,72.63407536116299,0.33610649879651394,3.0394567997956363e-10,0.06671929454393365,0.0014444259303206773,-0.013499031535593231,-0.029409545834042317
1.59471,159990,0,4299.999913200736,5459.9998984485865,4884.486597680014,1159.9999852478504,760.000002628658,216.34757370006088,7200,74.35497392160941,0.34368295724311365,69.27565752452185,0.3202053821993121,72.71694225392964,0.3361116605575743,2.844238286227875e-10,0.06565563504884184,0.001470381747316076,-0.011960690598283474,-0.026433625483144818
1.59971,160490,0,4459.999967366457,5619.999952614307,5046.070836953681,1159.9999852478504,760.000002628658,216.21774445856457,7200,74.48162685032774,0.3444750893912003,69.20686748045198,0.32007949973650107,72.52925012778486,0.3354454108722986,7.813182234981815e-10,0.06596309923354289,0.0014906170615405032,-0.008225880719397671,-0.02752908183458752
1.60471,160990,0,4620.000021532178,5780.000006780028,5207.027800432139,1159.9999852478504,760.000002628658,216.63963381070377,7200,75.21348796302007,0.34718249214149066,69.44137495979905,0.3205386463147173,71.98477088788464,0.332278861543792,3.513376981549262e-10,0.0640174238533139,0.0014675560595011948,-0.01145765809138799,-0.01949164250414548
1.60971,161490,0,4820.00014744699,5940.000060945749,5368.852147351642,1119.9999134987593,760.000002628658,216.79004501453042,6800,75.19858558114252,0.3468728722119243,69.79549118587833,0.32194970567583153,71.79596824750955,0.33117742211224416,1.14889736207402e-10,0.06228330073760959,0.0013327404703771446,-0.011540488755217737,-0.009143272569425376
1.61471,161990,0,4979.999968782067,6100.00011511147,5529.294640365784,1120.000146329403,760.000002628658,216.53348733101404,7000,75.23268949535475,0.3474413607921383,69.72713538382946,0.32201548242391637,71.57366245182985,0.33054315678394547,5.439138026367229e-10,0.06342282600366433,0.0014136352129736729,-0.008977326415386122,0.006606323705747763
1.61971,162490,0,5140.000022947788,6259.9999364465475,5687.090912313823,1119.9999134987593,760.000002628658,217.19338235835198,7000,75.68321824046224,0.3484600562810467,70.09321353265128,0.3227226021877729,71.41695058523848,0.3288173415311804,7.983290682104452e-11,0.06041871458262256,0.001395524524931133,-0.0045321893617646936,0.01921043023029123
