time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,dye_dry_frac,core_bias_strict,asym_strict
0.4075,40769,0,5579.999880865216,6580.000044777989,6064.769729749806,1000.0001639127731,680.0000192015432,504.0565361223567,640,171.3003345366419,0.3398434942525173,128.93672691138778,0.2557981449923887,203.81947467432695,0.40435836075509396,1.198601656790591e-09,0.05531515797899074,0.0004021784377741822,-0.1280492150894033,-0.04867665267605731
0.41,41019,0,5619.999952614307,6659.999955445528,6134.702171143991,1040.0000028312206,680.0000192015432,506.5078553812607,660,171.57549304589597,0.3387420179628744,128.86257071518742,0.2544137654453344,206.06979162017723,0.4068442165917911,9.397107799844126e-10,0.050816328791410695,0.0005479374408857964,-0.1277235793676371,-0.044598403693228095
0.5,50019,0,3380.000009201467,5060.00011228025,4369.117014399526,1680.0001030787826,640.000005660113,568.4947030847889,980,190.66534819185185,0.33538632313943445,172.61859821344987,0.3036415243216513,205.21075667948713,0.3609721525389142,8.049135279323075e-11,0.058815022059628956,0.0007111792756070125,-0.04650996589526141,-0.07029177257936647
0.5025,50269,0,3580.0000187009573,5140.000022947788,4473.06179300165,1560.000004246831,640.000005660113,570.5097471314479,900,192.6912014255745,0.33775268940528314,171.78746946569507,0.30111224274335585,206.0310762401782,0.361135067851361,5.410089247914098e-10,0.051252859824399366,0.0008051668204156652,-0.05314788622489658,-0.07230742996721412
0.505,50519,0,3780.0000282004476,5219.999933615327,4572.814386699424,1439.9999054148793,640.000005660113,567.713934825669,860,191.10863607586924,0.33662840447020914,171.05960270568602,0.3013130244164506,205.5456960441136,0.36205857111334017,6.310703528341413e-10,0.05537353385384013,0.000895812964736754,-0.05688405235088634,-0.06635390211719955
0.5075,50769,0,3939.9999659508467,5300.000077113509,4663.613546033807,1360.0001111626625,600.0000212225132,566.607040454736,820,190.09812535663747,0.33550258253775384,171.71723892467898,0.3030623106745473,204.79167617341943,0.36143510678769875,1.4226581579682436e-09,0.05702501665071091,0.0008247982024982491,-0.06230188106424295,-0.06248941038008676
0.51,51019,0,4100.000020116568,5339.999916031957,4745.488920848785,1239.999895915389,680.000004649628,570.4844525410772,760,192.99343727740333,0.33829745301166997,172.67813023041074,0.30268682952052445,204.81288503326303,0.3590157174678054,4.867419962064814e-10,0.050164837043829964,0.0008282792061923374,-0.0582438386872971,-0.06026048540481588
0.5125,51269,0,4260.000074282289,5420.000059530139,4822.403062865877,1159.9999852478504,680.000004649628,571.3649101796387,720,194.16748936158882,0.3398309659942925,171.7298255322097,0.3005606793007596,205.4675952858402,0.35960835470494784,9.432305685914536e-10,0.04831345045683469,0.0008312046996574337,-0.05316397763858055,-0.057775833948706556
0.515,51519,0,4299.999913200736,5499.999970197678,4895.501280074175,1200.0000569969416,720.000003639143,571.8219795543635,740,195.70858332562403,0.342254390917511,171.32627566097167,0.29961470840014043,204.78712056776763,0.3581309006823485,1.5977031065995537e-09,0.04770737503304933,0.0009338545261936868,-0.05548412943657921,-0.056128317610256884
0.5175,51769,0,4380.000056698918,5579.999880865216,4967.671390611031,1199.999824166298,720.000003639143,573.2249438435746,740,195.44876800658662,0.3409634735991566,173.92316840510173,0.3034117239192631,203.85300743188623,0.35562480248158046,5.060396674969193e-10,0.04513720263996101,0.0009996376937889701,-0.06056961485294482,-0.04945518007942473
0.52,52019,0,4459.999967366457,5619.999952614307,5038.936411330428,1159.9999852478504,720.000003639143,575.5020344819106,720,195.56922621640862,0.33982369218289155,176.34337954079948,0.3064166049378968,203.58942872470251,0.35375970287921166,1.6245669186553885e-11,0.041030190838628265,0.0009189144756128689,-0.06149115178737019,-0.05001877113881342
0.5225,52269,0,4539.999878033996,5699.999863281846,5110.438048717356,1159.9999852478504,720.000003639143,572.6222990430778,700,192.73222704702263,0.33657827745985763,176.95735813889976,0.30902980626953797,202.93271385715542,0.3543919162706044,1.1058156873756695e-09,0.04552674291165502,0.0007552825793721011,-0.06093147530172005,-0.05004631881057353
0.525,52519,0,4579.999949783087,5780.000006780028,5182.191550137561,1200.0000569969416,720.000003639143,575.1622986169375,740,192.67627111279765,0.3349946120879553,179.2645485774711,0.31167645898999136,203.2214789266688,0.3533289289220535,6.072839562817058e-10,0.041567861698122995,0.0008300431833315301,-0.05560196469452533,-0.05277887046586116
0.5275,52769,0,4659.999860450625,5820.0000785291195,5252.984261529979,1160.000218078494,720.000003639143,576.7154764019632,720,194.008381015967,0.33640224504872773,179.4115520733039,0.3110919672082051,203.2955433126923,0.3525057877430671,2.8376180754714655e-10,0.03888103346117266,0.0007157374536978477,-0.04886252146636194,-0.05264462554254434
0.53,53019,0,4740.000003948808,5899.999989196658,5322.959767728988,1159.9999852478504,720.000003639143,578.1003285720254,720,193.07693880606305,0.3339851739627711,181.05530498734453,0.3131901091192459,203.9680847786179,0.3528247169179831,6.100843463352898e-10,0.036597255569060454,0.0007399795059063693,-0.042666705768261204,-0.05084987701960397
0.5325,53269,0,4820.00014744699,5980.00013269484,5393.750507400735,1159.9999852478504,720.000003639143,575.7119513755642,700,192.1338253698038,0.33373256349939096,180.26191884675796,0.3131113023032669,203.31620715900243,0.3531561341973421,7.788296249858577e-10,0.040486114538416565,0.000539481889778183,-0.04039411714721464,-0.05192197836611617
0.535,53519,0,4900.000058114529,6060.000043362379,5464.589572691265,1159.9999852478504,680.0000192015432,575.4302352597452,720,192.1826885017162,0.3339808663598746,180.03550662304252,0.31287112770808045,203.21204013498655,0.353148005932045,7.229038894040018e-10,0.04110682737209589,0.0005888252776117444,-0.030963467292596025,-0.053178309627561926
0.5375,53769,0,4979.999968782067,6100.00011511147,5535.52562237961,1120.000146329403,680.0000192015432,573.2321265158668,700,191.3619222513448,0.3338297234219094,180.28989038221832,0.3145146303610532,201.58031388230359,0.35165564621703727,5.661021121483681e-10,0.0446367865673292,0.0005069825753595422,-0.031068974286795337,-0.048027911524655464
0.54,54019,0,5020.000040531158,6180.000025779009,5606.050521947758,1159.9999852478504,680.0000192015432,571.5541385458218,720,191.30489797164716,0.3347100214484933,179.54041879114789,0.31412670591091174,200.7088217830268,0.3511632726405949,1.0858378310149584e-09,0.04761980952931196,0.0006075580591667574,-0.024955655394443,-0.044983081354127596
0.5425,54269,0,5099.999951198697,6259.9999364465475,5676.534269219939,1159.9999852478504,680.0000192015432,573.6605510387676,720,191.7444400600316,0.33424721242000416,180.88246715817596,0.3153127173040561,201.03364382056006,0.35044007027593976,1.146076665458959e-09,0.04411137353988544,0.0006591482924890097,-0.029438243503215833,-0.042016642994323616
0.545,54519,0,5180.000094696879,6340.00007994473,5746.82891475077,1159.9999852478504,680.0000192015432,570.5635858263473,720,190.95888079585464,0.3346846618668958,179.52598564251775,0.31464676348475734,200.0787193879749,0.3506685746483468,7.095753642397097e-10,0.04916479210261465,0.0006658486318965285,-0.024137402973219257,-0.047453794033333996
0.5475,54769,0,5219.999933615327,6379.999918863177,5818.054258993323,1159.9999852478504,680.0000192015432,572.6818246176193,720,192.2026348086773,0.33561853466715363,179.65837886114687,0.31371412735353543,200.8208109477951,0.35066733797931077,1.1215199768879809e-09,0.04554214313281584,0.0005904867507119905,-0.025636147637898787,-0.04701642885872809
0.55,55019,0,5300.000077113509,6460.00006236136,5889.572455904483,1159.9999852478504,680.0000192015432,570.8541697845675,720,191.7306620972043,0.3358662724134271,178.82394720999588,0.31325679424831315,200.2995604773673,0.35087693333825976,1.1596941122304808e-09,0.04840942251382129,0.0006955338537376014,-0.02747044921608438,-0.043442882394912286
0.5525,55269,0,5379.999987781048,6539.999973028898,5960.338619306545,1159.9999852478504,680.0000192015432,569.580667226778,720,191.39507722366656,0.3360280435000487,178.87147783072763,0.3140406409888033,199.31411217238383,0.3499313155111479,1.2675854897916935e-09,0.0504220610996904,0.0008097767563149477,-0.028897652033397392,-0.041867838469710095
0.555,55519,0,5499.999970197678,6580.000044777989,6030.670950054394,1080.0000745803118,680.0000192015432,566.4861967013748,680,191.01376665799964,0.3371905048530128,177.354471394953,0.31307818694909184,198.11795864842205,0.34973130819789533,2.2088775743008074e-09,0.055119831681851146,0.0006298638967939161,-0.03230645572193669,-0.034390068978088106
0.5575,55769,0,5579.999880865216,6659.999955445528,6100.722160152044,1080.0000745803118,680.0000192015432,567.5724110235215,680,191.5620813970281,0.3375112631912078,177.62610427828474,0.3129576082776221,198.3842253482086,0.3495311285311701,7.113018765049026e-10,0.05314876052074039,0.0004890424526663056,-0.03567836653165107,-0.026947103154597474
0.69,69019,0,4020.000109449029,5860.000150278211,5080.478016021798,1840.0000408291817,680.000004649628,661.6281327010064,1040,213.21296884130783,0.32225499234879124,227.54704747904398,0.3439198489793871,220.86811638065453,0.33382515867182166,1.4039921822053447e-10,0.06386094657312971,0.0009013227874054222,0.02426445789346332,-0.07203929254226638
0.6925,69269,0,3859.999938867986,5899.999989196658,5167.060131599974,2040.000050328672,680.000004649628,666.4222066119713,1160,215.4251508607846,0.3232562611561012,228.6332760522737,0.34307571654105595,222.363779698913,0.33366802230284287,7.0808719820237e-10,0.06525488569583818,0.0009195904811861628,0.021317311500490266,-0.06397649093154617
0.695,69519,0,4380.000056698918,5980.00013269484,5281.125453238435,1600.000075995922,640.0000202120282,657.8285067451362,940,210.70885619847678,0.32030970691896776,227.62475158040803,0.3460244565968576,219.49489896625138,0.33366583648417464,8.499373025953763e-10,0.058852541073410314,0.0009053610752827681,0.0097788832158065,-0.05633800938918421
0.6975,69769,0,4100.000020116568,6060.000043362379,5339.015588910226,1960.0000232458115,680.000004649628,668.8456271924963,1120,219.344804512686,0.32794533685357824,228.14669664183904,0.3411051629349706,221.35412603797118,0.3309495002114511,2.761233446466434e-10,0.06200028318532029,0.0010112817541596316,0.0044885162005476875,-0.046141142311967476
0.7,70019,0,4220.000002533197,6139.999954029918,5413.544181396367,1919.9999514967203,680.000004649628,670.9769805564928,1100,220.1488950134011,0.328102008552983,228.65356275031996,0.3407770599830116,222.17452279277165,0.3311209314640053,4.0360663909424596e-10,0.059191404724257234,0.0012945916631944999,0.013458077306563454,-0.04170664890411063
0.7025,70269,0,4299.999913200736,6180.000025779009,5485.829340269483,1880.0001125782728,680.000004649628,666.3308175357831,1080,219.05259116014682,0.3287444995719162,224.88202047642838,0.3374930508363465,222.3962058992079,0.3337624495917373,2.2836443895032095e-09,0.0656874233564588,0.0010213158165410401,0.015055459429178686,-0.03977890959683
0.705,70519,0,4900.000058114529,6259.9999364465475,5600.580005965737,1359.9998783320189,680.000004649628,651.0438797045306,820,209.7878265331061,0.322233006211987,220.9252014896508,0.33933995599484845,220.33085168177365,0.3384270377931646,6.985047224941837e-10,0.0515331616815923,0.0008694086848486949,0.01076593201476772,-0.04230399313607702
0.7075,70769,0,4940.00012986362,6340.00007994473,5674.580497204024,1399.99995008111,720.000003639143,651.2174590519644,840,208.89776451139764,0.320780350108409,222.5155876348983,0.3416916800093692,219.80410690566842,0.3375279698822217,1.022561280324534e-09,0.051261606873647114,0.0010261153226061627,0.008699771081532526,-0.04199665917143541
0.71,71019,0,5060.00011228025,6419.999990612268,5749.392714136731,1359.9998783320189,720.000003639143,655.6434115645152,820,210.59239101670707,0.3211995839540055,225.0380888436062,0.34323244140685233,220.0129317042019,0.3355679746391422,1.6347115294618971e-09,0.04255763702941255,0.0008619229104999711,0.0043441969917261125,-0.037940991738653784
0.7125,71269,0,5140.000022947788,6499.999901279807,5820.323510031651,1359.9998783320189,720.000003639143,651.8574836927526,820,207.37738672429575,0.3181330151331688,224.41431509711603,0.34426898626033386,220.06578187134073,0.33759799860649736,1.6944035971379914e-09,0.04814634837677068,0.0009265741026185675,0.0006012748900834364,-0.03375733483191479
0.715,71519,0,5180.000094696879,6539.999973028898,5889.545772387344,1359.9998783320189,720.000003639143,653.5922471125668,820,208.65075565334388,0.31923688901623154,225.17587755368038,0.3445204231666763,219.76561390554258,0.3362426878170922,4.7655236391881e-10,0.04561562825321701,0.0009116193994823808,-0.00024396438433477163,-0.03536957848996586
0.7175,71769,0,5260.000005364418,6619.999883696437,5958.915328132284,1359.9998783320189,720.000003639143,653.9423816252107,820,209.13090447184427,0.3198002000605949,225.7664004957382,0.3452389795178164,219.0450766576283,0.3349608204215888,1.455118660886285e-09,0.045182083808206944,0.0009946580866670581,-0.0009625191972065794,-0.039221026309494755
0.72,72019,0,5339.999916031957,6739.999866113067,6032.5643581146205,1399.99995008111,720.000003639143,654.4317304338989,800,209.607253043077,0.32028895191879525,225.64681885366173,0.3447981024759515,219.1776585371601,0.33491294560525325,2.398116562785493e-10,0.04380554008253082,0.000849979364586293,-0.003312096641381379,-0.03457417046747946
0.8725,87269,0,2979.9999902024865,5420.000059530139,4548.455137893805,2440.0000693276525,680.000004649628,714.9192427634458,1360,215.71906347555128,0.3017390644595209,240.16628459859243,0.33593484443117616,259.0338946893021,0.36232609110930286,9.597784786183346e-10,0.06076620929136032,0.0007355952956623898,0.017305441303031965,-0.10204948105937856
