time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,dye_dry_frac,core_bias_strict,asym_strict
1.1675,116769,0,3499.999991618097,4900.000058114529,4249.0357970652985,1400.0000664964318,600.0000066705979,500.9117204266661,840,195.3107082765961,0.38991043793152724,141.18526929359072,0.28185658976662015,164.41574285647923,0.3282329723018526,2.7145470691861855e-10,0.08048960722717409,0.0010067170793747514,-0.06165871690117736,-0.045911410522784135
1.17,117019,0,3660.0000457838178,4940.00012986362,4333.060208846872,1280.000084079802,640.000005660113,499.53994539638904,780,194.73802786257914,0.3898347462644912,140.8955098433043,0.28205053698258814,163.90640769050563,0.3281147167529206,3.535686664606137e-11,0.08082899185686843,0.0009240522959800777,-0.06173528827321356,-0.03500797009189116
1.1725,117269,0,3819.999983534217,5020.000040531158,4416.353444112038,1200.0000569969416,640.000005660113,499.1257984083615,740,193.75359955479183,0.3881859045808561,141.85167512933413,0.2842002468749926,163.52052372423555,0.3276138485441513,8.723636221966753e-10,0.08463694135453534,0.0007502701326590588,-0.06422091426494142,-0.030453122420188106
1.175,117519,0,3900.0000106170774,5099.999951198697,4494.710074664951,1199.9999405816197,680.000004649628,500.84777091986535,740,194.06361727959415,0.38747026251743855,142.62600218649428,0.2847691663367993,164.15815145377698,0.3277605711457623,1.032363490429329e-09,0.08422517271524582,0.0008437146124670142,-0.06411940410959893,-0.02922210687552973
1.1775,117769,0,3980.000037699938,5180.000094696879,4571.605696513707,1200.0000569969416,640.0000202120282,499.5837505151679,720,193.40384095082825,0.38712996720047704,142.3449614693944,0.2849271244763448,163.83494809494522,0.3279429083231782,5.565758403477455e-10,0.08830523130841486,0.0006089326049672892,-0.06387156867331895,-0.025125315813159854
1.18,118019,0,4059.9999483674765,5219.999933615327,4643.981365505848,1159.9999852478504,640.0000202120282,500.57355866491696,720,192.7146450280647,0.38498766403494267,143.60354673085732,0.28687801072406477,164.25536690599495,0.32813432524099256,6.940585027523856e-10,0.08460535574306398,0.0006253627502652102,-0.0635405264251857,-0.019934562273193013
1.1825,118269,0,4140.000091865659,5300.000077113509,4718.760936589622,1159.9999852478504,640.0000202120282,500.6499306663023,720,192.5336213106021,0.3845673583822612,143.64310427859255,0.2869132611032655,164.47320507710765,0.3285193805144733,1.1485753026139051e-09,0.08615058701542691,0.0006133645965411304,-0.0625426929975818,-0.012331729496701693
1.185,118519,0,4220.000002533197,5379.999987781048,4792.446689985813,1159.9999852478504,640.0000202120282,502.32815642038656,720,195.03623289474214,0.3882645844194346,142.86166473707488,0.28439907839352196,164.4302587885695,0.32733633718704325,4.686869023523257e-10,0.08449712234732104,0.0006482917546919704,-0.06568238708209884,-0.008943368350339376
1.1875,118769,0,4299.999913200736,5459.9998984485865,4866.3269929269545,1159.9999852478504,680.0000192015432,502.56584405393033,720,195.0960718959342,0.3882000223536848,143.16165710333863,0.28486149386621656,164.30811505465755,0.32693848378009877,3.065864207619053e-10,0.08532255672606646,0.0006277709588425582,-0.06746841377885615,-0.0050727813387517195
1.19,119019,0,4380.000056698918,5499.999970197678,4937.433741739228,1119.9999134987593,680.0000192015432,503.7180920742304,700,194.98857843863792,0.38709862025345604,143.8246941409021,0.2855261631533921,164.90481949469046,0.32737521659315194,1.3909502245414195e-09,0.08074287351688189,0.0005326080845761187,-0.06498572990723706,-0.0021651098765889665
1.1925,119269,0,4459.999967366457,5579.999880865216,5011.21854730402,1119.9999134987593,680.0000192015432,504.68466538100637,700,195.97496180934243,0.38831170283605343,144.32878144136114,0.2859781391067264,164.38092213030276,0.32571015805722,1.1069088876817522e-09,0.08030784932102093,0.0005891284532388444,-0.06880370761957322,0.00189431403189666
1.195,119519,0,4539.999878033996,5660.000024363399,5084.423807071093,1120.000146329403,680.0000192015432,505.1229992708547,700,196.35205966525555,0.38872128164563846,144.6481880934983,0.2863623083928034,164.1227515121008,0.324916409961558,4.13121139472767e-12,0.08078809371298597,0.0005701041599993624,-0.06702658858598798,0.003970790050366602
1.1975,119769,0,4620.000021532178,5739.999935030937,5154.463070524316,1119.9999134987593,680.0000192015432,503.38419752402257,680,195.6161000705621,0.38860198836739784,144.12923911342222,0.2863205476499767,163.63885834003824,0.32507746398262544,2.224889716163106e-09,0.08128730892321269,0.00040314081197831685,-0.07457390231193783,0.006787583667826669
